,location,total_sqft,bath,price,BHK
8356,Sarjapur,2400.0,3.0,140.0,4
8357,Sarjapur,1525.0,2.0,68.0,3
8358,Sarjapur,1095.0,2.0,45.0,2
8359,Sarjapur,1425.0,3.0,57.0,3
8360,Sarjapur  Road,2497.0,3.0,140.0,3
8361,Sarjapur  Road,1787.0,3.0,98.29,3
8362,Sarjapur  Road,1787.0,3.0,125.0,3
8366,Sarjapur  Road,1000.0,2.0,67.0,2
8367,Sarjapur  Road,1346.0,2.0,74.03,2
8368,Sarjapur  Road,1195.0,2.0,70.0,2
8369,Sarjapur  Road,1550.0,3.0,100.0,3
8370,Sarjapur  Road,2100.0,3.0,125.0,3
8372,Sarjapur  Road,1691.0,3.0,113.0,3
8373,Sarjapur  Road,1278.0,2.0,95.0,2
8374,Sarjapur  Road,2238.0,3.0,140.0,3
8375,Sarjapur  Road,1800.0,3.0,110.0,3
8379,Sarjapur  Road,1984.0,4.0,146.0,3
8381,Sarjapur  Road,1128.0,2.0,59.0,2
8383,Sarjapur  Road,1700.0,3.0,110.0,3
8384,Sarjapur  Road,1157.0,2.0,75.0,3
8385,Sarjapur  Road,1282.0,2.0,72.0,2
8386,Sarjapur  Road,4111.0,4.0,310.0,4
8387,Sarjapur  Road,3430.0,6.0,228.5,4
8388,Sarjapur  Road,3900.0,4.0,300.0,4
8391,Sarjapur  Road,1050.0,2.0,62.0,2
8392,Sarjapur  Road,1700.0,3.0,135.0,3
8393,Sarjapur  Road,1691.0,3.0,119.0,3
8394,Sarjapur  Road,1846.0,3.0,140.0,3
8395,Sarjapur  Road,1200.0,3.0,95.0,3
8398,Sarjapur  Road,1819.0,3.0,100.0,3
8399,Sarjapur  Road,1845.0,4.0,110.0,3
8400,Sarjapur  Road,1233.0,2.0,77.65,2
8404,Sarjapur  Road,3750.0,6.0,290.0,4
8406,Sarjapur  Road,1680.0,3.0,112.0,3
8407,Sarjapur  Road,1255.0,2.0,92.0,2
8409,Sarjapur  Road,1311.0,2.0,78.0,2
8411,Sarjapur  Road,1157.0,2.0,75.0,3
8412,Sarjapur  Road,1145.0,2.0,75.0,2
8413,Sarjapur  Road,1300.0,2.0,70.0,3
8416,Sarjapur  Road,1476.0,2.0,98.94,3
8417,Sarjapur  Road,2180.0,3.0,170.0,3
8420,Sarjapur  Road,1750.0,3.0,110.0,3
8423,Sarjapur  Road,1200.0,3.0,70.0,3
8424,Sarjapur  Road,2600.0,3.0,200.0,3
8426,Sarjapur  Road,685.0,1.0,40.0,1
8428,Sarjapur  Road,2720.0,5.0,210.0,3
8429,Sarjapur  Road,1241.0,2.0,82.0,2
8432,Sarjapur  Road,3785.0,6.0,280.0,4
8433,Sarjapur  Road,835.0,1.0,46.95,1
8434,Sarjapur  Road,1280.0,2.0,76.0,2
8437,Sarjapur  Road,1263.0,2.0,78.0,2
8438,Sarjapur  Road,1691.0,3.0,98.0,3
8440,Sarjapur  Road,1308.0,2.0,83.0,2
8441,Sarjapur  Road,1592.0,3.0,91.0,3
8443,Sarjapur  Road,1150.0,2.0,77.0,2
8444,Sarjapur  Road,1965.0,3.0,120.0,3
8445,Sarjapur  Road,2275.0,4.0,180.0,3
8447,Sarjapur  Road,1418.0,2.0,78.0,2
8448,Sarjapur  Road,1200.0,2.0,93.0,2
8451,Sarjapur  Road,1115.0,2.0,60.0,2
8452,Sarjapur  Road,1525.0,2.0,87.0,3
8453,Sarjapur  Road,1346.0,2.0,71.32,2
8454,Sarjapur  Road,3905.0,7.0,290.0,5
8456,Sarjapur  Road,715.0,1.0,29.0,1
8457,Sarjapur  Road,1230.0,2.0,94.5,2
8458,Sarjapur  Road,1750.0,3.0,99.0,3
8459,Sarjapur  Road,1145.0,2.0,62.0,2
8460,Sarjapur  Road,1500.0,3.0,88.0,3
8462,Sarjapur  Road,1846.0,3.0,145.0,3
8463,Sarjapur  Road,1067.0,2.0,60.0,2
8465,Sarjapur  Road,1700.0,3.0,95.0,3
8466,Sarjapur  Road,1230.0,2.0,65.0,2
8468,Sarjapur  Road,3785.0,5.0,280.0,4
8469,Sarjapur  Road,2556.0,3.0,169.0,3
8470,Sarjapur  Road,1278.0,2.0,90.0,2
8472,Sarjapur  Road,1305.0,2.0,99.0,2
8473,Sarjapur  Road,1755.0,3.0,122.0,3
8474,Sarjapur  Road,4334.0,2.0,338.0,4
8477,Sarjapur  Road,1700.0,3.0,93.5,3
8479,Sarjapur  Road,1060.0,2.0,55.0,2
8480,Sarjapur  Road,1455.0,2.0,98.0,3
8481,Sarjapur  Road,1850.0,3.0,140.0,3
8482,Sarjapur  Road,950.0,1.0,39.9,1
8483,Sarjapur  Road,1826.0,3.0,130.0,3
8486,Sarjapur  Road,1660.0,2.0,116.0,3
8487,Sarjapur  Road,1700.0,3.0,108.0,3
8488,Sarjapur  Road,1539.0,3.0,85.0,3
8489,Sarjapur  Road,1489.0,2.0,82.0,3
8491,Sarjapur  Road,1200.0,2.0,75.0,2
8495,Sarjapur  Road,3044.0,3.0,183.0,3
8498,Sarjapur  Road,1877.0,4.0,150.0,3
8500,Sarjapur  Road,1229.0,2.0,70.0,2
8501,Sarjapur  Road,1342.0,2.0,70.0,2
8502,Sarjapur  Road,1711.0,3.0,110.0,3
8506,Sarjapur  Road,1050.0,2.0,63.5,2
8507,Sarjapur  Road,1350.0,2.0,102.0,2
8508,Sarjapur  Road,2990.0,4.0,240.0,4
8510,Sarjapur  Road,1457.0,3.0,85.0,3
8511,Sarjapur  Road,1685.0,3.0,135.0,3
8513,Sarjapur  Road,1200.0,3.0,70.0,3
8517,Sarjapur  Road,984.0,2.0,55.0,2
8521,Sarjapur  Road,1320.0,2.0,100.0,2
8522,Sarjapur  Road,1984.0,4.0,145.0,3
8526,Sarjapur  Road,1550.0,2.0,89.0,3
8527,Sarjapur  Road,2425.0,5.0,201.0,4
8528,Sarjapur  Road,1691.0,3.0,113.0,3
8530,Sarjapur  Road,2070.0,4.0,160.0,3
8532,Sarjapur  Road,1435.0,3.0,90.0,3
8534,Sarjapur  Road,1262.0,2.0,67.0,2
8535,Sarjapur  Road,1693.0,3.0,125.0,3
8536,Sarjapur  Road,1826.0,3.0,125.0,3
8537,Sarjapur  Road,1660.0,3.0,116.0,3
8539,Sarjapur  Road,1830.0,3.0,119.0,3
8543,Sarjapur  Road,2900.0,4.0,240.0,4
8544,Sarjapur  Road,1059.0,2.0,68.0,2
8546,Sarjapur  Road,1157.0,2.0,74.0,3
8547,Sarjapur  Road,1700.0,3.0,118.0,3
8548,Sarjapur  Road,1691.0,3.0,120.0,3
8550,Sarjapur  Road,1308.0,2.0,75.0,2
8551,Sarjapur  Road,1580.0,3.0,125.0,3
8553,Sarjapur  Road,1763.25,3.0,98.0,3
8554,Sarjapur  Road,1826.0,3.0,130.0,3
8555,Sarjapur  Road,1550.0,2.0,98.0,3
8558,Sarjapur  Road,1819.0,3.0,100.0,3
8559,Sarjapur  Road,984.0,2.0,59.0,2
8560,Sarjapur  Road,1489.0,3.0,88.0,3
8561,Sarjapur  Road,702.0,1.0,52.0,1
8562,Sarjapur  Road,1242.0,2.0,75.0,2
8563,Sarjapur  Road,2275.0,4.0,185.0,3
8564,Sarjapur  Road,2100.0,3.0,135.0,3
8565,Sarjapur  Road,1700.0,3.0,93.5,3
8566,Sarjapur  Road,1862.0,4.0,110.0,3
8567,Sarjapur  Road,2275.0,4.0,175.0,3
8568,Sarjapur  Road,1787.0,3.0,116.0,3
8569,Sarjapur  Road,1691.0,3.0,93.01,3
8570,Sarjapur  Road,1028.0,2.0,56.0,2
8572,Sarjapur  Road,1181.0,2.0,65.0,3
8573,Sarjapur  Road,1691.0,3.0,100.0,3
8574,Sarjapur  Road,1026.0,2.0,60.55,2
8575,Sarjapur  Road,1350.0,2.0,85.0,2
8576,Sarjapur  Road,1157.0,2.0,72.0,3
8577,Sarjapur  Road,1019.0,2.0,62.0,2
8578,Sarjapur  Road,3418.0,3.0,235.0,4
8579,Sarjapur  Road,691.0,1.0,31.1,1
8583,Sarjapur  Road,1881.0,3.0,145.0,3
8584,Sarjapur  Road,2275.0,4.0,182.0,3
8587,Sarjapur  Road,1881.0,3.0,145.0,3
8589,Sarjapur  Road,2880.0,3.0,211.0,4
8590,Sarjapur  Road,3418.0,2.0,222.0,4
8592,Sarjapur  Road,675.0,1.0,27.0,1
8593,Sarjapur  Road,1773.5,2.0,102.92,3
8594,Sarjapur  Road,1346.0,2.0,74.03,2
8595,Sarjapur  Road,1691.0,3.0,119.0,3
8596,Sarjapur  Road,1335.0,2.0,95.0,2
8598,Sarjapur  Road,1680.0,3.0,126.0,3
8599,Sarjapur  Road,1222.0,2.0,68.0,3
8600,Sarjapur  Road,3420.0,4.0,225.0,4
8601,Sarjapur  Road,1510.0,2.0,110.0,3
8602,Sarjapur  Road,1242.0,2.0,78.0,2
8604,Sarjapur  Road,1129.0,2.0,69.0,2
8605,Sarjapur  Road,1850.0,3.0,140.0,3
8607,Sarjapur  Road,1879.0,3.0,155.0,3
8608,Sarjapur  Road,1157.0,2.0,75.0,3
8609,Sarjapur  Road,2425.0,5.0,175.0,4
8610,Sarjapur  Road,1323.0,2.0,74.0,2
8611,Sarjapur  Road,2289.0,3.0,178.0,3
8614,Sarjapur  Road,2100.0,3.0,130.0,3
8615,Sarjapur  Road,702.0,1.0,35.8,1
8617,Sarjapur  Road,1800.0,3.0,128.0,3
8618,Sarjapur  Road,2275.0,4.0,187.0,3
8620,Sarjapur  Road,1026.0,2.0,60.8,2
8622,Sarjapur  Road,1216.0,2.0,70.0,2
8623,Sarjapur  Road,1112.0,2.0,62.0,2
8625,Sarjapur  Road,1157.0,2.0,69.0,3
8627,Sarjapur  Road,1026.0,2.0,60.8,2
8629,Sarjapur  Road,1600.0,3.0,120.0,3
8631,Sarjapur  Road,1346.0,2.0,74.03,2
8632,Sarjapur  Road,475.0,1.0,26.0,1
8635,Sarjapur  Road,1660.0,2.0,116.0,3
8638,Sarjapur  Road,1346.0,2.0,69.61,2
8639,Sarjapur  Road,2089.0,3.0,148.0,3
8640,Sarjapur  Road,1612.0,3.0,98.38,3
8641,Sarjapur  Road,1290.0,2.0,88.0,2
8642,Sarjapur  Road,1371.0,2.0,86.0,2
8643,Sarjapur  Road,2140.0,3.0,139.0,3
8644,Sarjapur  Road,1044.0,2.0,55.0,2
8646,Sarjapur  Road,2180.0,4.0,180.0,3
8647,Sarjapur  Road,1691.0,3.0,119.0,3
8648,Sarjapur  Road,2206.0,4.0,180.0,3
8649,Sarjapur  Road,1309.0,2.0,69.5,2
8650,Sarjapur  Road,1691.0,3.0,100.0,3
8651,Sarjapur  Road,1367.0,2.0,80.0,2
8654,Sarjapur  Road,1984.0,4.0,148.0,3
8656,Sarjapur  Road,1346.0,2.0,74.03,2
8658,Sarjapur  Road,1112.0,2.0,58.0,2
8659,Sarjapur  Road,1340.0,2.0,75.0,2
8660,Sarjapur  Road,3500.0,3.0,275.0,3
8662,Sarjapur  Road,1132.0,2.0,70.0,2
8664,Sarjapur  Road,2425.0,5.0,195.0,4
8665,Sarjapura - Attibele Road,1330.0,2.0,48.0,3
8666,Sarjapura - Attibele Road,1329.0,2.0,45.95,3
8667,Sarjapura - Attibele Road,829.0,2.0,22.8,2
8668,Sarjapura - Attibele Road,2400.0,3.0,85.0,3
8669,Sarjapura - Attibele Road,1033.0,2.0,28.41,2
8670,Sarjapura - Attibele Road,1676.0,3.0,52.0,3
8671,Sarjapura - Attibele Road,1800.0,3.0,90.0,3
8672,Sarjapura - Attibele Road,1308.0,2.0,37.0,2
8673,Sarjapura - Attibele Road,1073.0,2.0,31.77,2
8674,Sarjapura - Attibele Road,1330.0,2.0,49.0,3
8675,Sarjapura - Attibele Road,1090.0,2.0,37.0,2
8676,Sarjapura - Attibele Road,1126.0,2.0,36.0,2
8677,Sarjapura - Attibele Road,740.0,1.0,23.65,1
8678,Sarjapura - Attibele Road,1555.0,3.0,52.0,3
8679,Sector 1 HSR Layout,1840.0,3.0,155.0,3
8680,Sector 1 HSR Layout,1533.0,3.0,150.0,3
8681,Sector 1 HSR Layout,600.0,2.0,120.0,2
8682,Sector 1 HSR Layout,6000.0,1.0,276.0,1
8683,Sector 1 HSR Layout,1804.0,3.0,150.0,3
8684,Sector 1 HSR Layout,1720.0,3.0,83.0,3
8685,Sector 1 HSR Layout,1684.0,3.0,86.0,3
8686,Sector 2 HSR Layout,1296.0,2.0,75.0,2
8687,Sector 2 HSR Layout,794.0,1.0,60.0,1
8688,Sector 2 HSR Layout,1143.0,2.0,65.0,2
8689,Sector 2 HSR Layout,1665.0,3.0,110.0,3
8690,Sector 2 HSR Layout,1512.0,3.0,80.0,3
8691,Sector 2 HSR Layout,1332.0,2.0,101.0,2
8692,Sector 2 HSR Layout,1600.0,3.0,90.0,3
8693,Sector 2 HSR Layout,1231.0,2.0,66.0,2
8694,Sector 7 HSR Layout,3000.0,5.0,275.0,4
8695,Sector 7 HSR Layout,1163.0,2.0,98.86,2
8696,Sector 7 HSR Layout,1760.0,3.0,145.0,3
8697,Sector 7 HSR Layout,3900.0,3.0,300.0,3
8698,Sector 7 HSR Layout,1163.0,2.0,98.86,2
8699,Sector 7 HSR Layout,1342.0,2.0,115.0,2
8700,Sector 7 HSR Layout,1760.0,3.0,160.0,3
8701,Sector 7 HSR Layout,1760.0,3.0,142.0,3
8702,Sector 7 HSR Layout,2400.0,2.0,195.0,3
8703,Sector 7 HSR Layout,1760.0,3.0,185.0,3
8704,Sector 7 HSR Layout,1162.0,2.0,98.77,2
8705,Seegehalli,901.0,2.0,35.14,2
8707,Seegehalli,800.0,1.0,50.0,2
8709,Seegehalli,1118.0,2.0,37.5,2
8710,Seegehalli,1200.0,2.0,62.0,3
8711,Seegehalli,1155.0,2.0,72.0,2
8712,Seegehalli,1830.0,4.0,82.0,3
8713,Seegehalli,4000.0,3.0,235.0,3
8716,Seegehalli,1096.0,2.0,41.0,2
8718,Seegehalli,920.0,2.0,27.0,2
8719,Seegehalli,1553.0,3.0,68.0,3
8720,Seegehalli,1639.0,3.0,120.0,3
8721,Seegehalli,3000.0,4.0,235.0,3
8722,Seegehalli,1134.0,2.0,45.0,2
8723,Seegehalli,1683.0,3.0,80.0,3
8724,Seegehalli,1176.0,2.0,50.0,2
8725,Seegehalli,3000.0,4.0,240.0,3
8726,Shampura,2650.0,4.0,150.0,4
8727,Shampura,1200.0,2.0,53.0,2
8728,Shampura,700.0,1.0,35.0,2
8729,Shampura,1400.0,3.0,70.0,3
8730,Shampura,1475.0,3.0,78.0,3
8731,Shampura,1700.0,3.0,75.0,3
8732,Shivaji Nagar,850.0,2.0,55.0,2
8733,Shivaji Nagar,1554.0,3.0,130.0,2
8734,Shivaji Nagar,3820.0,1.0,306.0,1
8735,Shivaji Nagar,703.0,2.0,49.5,2
8736,Shivaji Nagar,1460.0,2.0,90.0,3
8737,Shivaji Nagar,600.0,1.0,65.0,2
8739,Singasandra,1030.0,2.0,55.0,2
8740,Singasandra,3850.0,6.0,195.0,4
8741,Singasandra,1100.0,2.0,52.0,2
8743,Singasandra,1300.0,2.0,65.0,2
8746,Singasandra,1010.0,2.0,40.0,2
8747,Singasandra,1375.0,2.0,58.0,2
8748,Singasandra,1120.0,2.0,60.0,2
8749,Singasandra,1510.0,3.0,75.0,3
8750,Singasandra,1179.0,2.0,56.0,2
8751,Singasandra,1416.0,2.0,67.0,2
8752,Singasandra,1476.0,2.0,73.0,3
8753,Singasandra,1139.7,2.0,45.0,2
8754,Singasandra,1465.0,2.0,60.0,2
8756,Singasandra,1653.0,3.0,85.0,3
8757,Somasundara Palya,1255.0,2.0,67.0,2
8758,Somasundara Palya,1448.0,2.0,68.0,2
8760,Somasundara Palya,1178.0,2.0,73.0,2
8761,Somasundara Palya,1260.0,2.0,60.0,2
8762,Somasundara Palya,1033.0,2.0,48.0,2
8763,Somasundara Palya,1329.0,2.0,70.0,2
8764,Somasundara Palya,2372.0,3.0,140.0,3
8765,Somasundara Palya,1185.0,2.0,70.0,2
8769,Somasundara Palya,2400.0,3.0,140.0,4
8770,Somasundara Palya,1650.0,3.0,95.0,3
8771,Somasundara Palya,1186.0,2.0,72.0,2
8773,Sompura,825.0,2.0,33.0,2
8774,Sompura,1025.0,2.0,37.0,3
8775,Sompura,1020.0,2.0,41.0,2
8776,Sompura,1126.0,2.0,39.0,2
8777,Sompura,825.0,2.0,32.0,2
8778,Sompura,1360.0,2.0,45.0,3
8779,Sompura,1350.0,2.0,47.0,3
8780,Sompura,2150.0,3.0,85.0,4
8782,Sonnenahalli,896.0,2.0,43.75,2
8783,Sonnenahalli,1120.0,2.0,43.0,2
8784,Sonnenahalli,1100.0,2.0,44.0,2
8785,Sonnenahalli,1011.0,2.0,50.53,2
8786,Sonnenahalli,614.5,1.0,30.715,1
8787,Sonnenahalli,1484.0,3.0,74.18,3
8788,Sonnenahalli,1610.0,3.0,80.48,3
8789,Sonnenahalli,1415.0,2.0,65.0,3
8790,Sonnenahalli,1268.0,2.0,58.0,2
8791,Sonnenahalli,1268.0,2.0,56.0,2
8792,Sonnenahalli,605.0,1.0,30.24,1
8793,Sonnenahalli,1484.0,3.0,75.0,3
8794,Subramanyapura,929.0,2.0,50.17,2
8795,Subramanyapura,1200.0,2.0,52.0,2
8796,Subramanyapura,975.0,2.0,58.0,2
8797,Subramanyapura,1277.0,2.0,55.0,2
8798,Subramanyapura,985.0,2.0,58.0,2
8799,Subramanyapura,1245.0,2.0,68.0,3
8800,Subramanyapura,1313.0,2.0,73.0,2
8801,Subramanyapura,1313.0,2.0,66.5,2
8802,Subramanyapura,1255.0,2.0,79.0,3
8803,Subramanyapura,1330.0,3.0,72.0,3
8804,Subramanyapura,929.0,2.0,48.0,2
8805,Subramanyapura,950.0,2.0,55.0,2
8806,Subramanyapura,929.0,2.0,56.0,2
8808,Subramanyapura,1260.0,2.0,76.0,3
8810,Subramanyapura,960.0,2.0,55.0,2
8811,Subramanyapura,1260.0,2.0,73.0,3
8813,Subramanyapura,1278.0,3.0,70.0,3
8814,Subramanyapura,929.0,2.0,49.0,2
8815,Subramanyapura,1260.0,2.0,75.0,3
8816,Subramanyapura,1000.0,2.0,45.0,2
8818,Subramanyapura,929.0,1.0,51.0,2
8819,Subramanyapura,1880.0,3.0,110.0,3
8821,Sultan Palaya,1700.0,3.0,120.0,3
8822,Sultan Palaya,1100.0,2.0,45.0,2
8823,Sultan Palaya,900.0,2.0,45.0,2
8824,Sultan Palaya,870.0,2.0,65.0,2
8825,Sultan Palaya,1765.0,3.0,80.0,3
8826,Sultan Palaya,1713.0,3.0,125.0,3
8827,Sultan Palaya,1009.0,2.0,65.0,2
8828,Sultan Palaya,5000.0,5.0,325.0,4
8829,Sultan Palaya,1070.0,2.0,49.0,2
8830,TC Palaya,1475.0,3.0,98.0,3
8831,TC Palaya,1200.0,2.0,60.0,2
8836,TC Palaya,1240.0,2.0,60.0,2
8837,TC Palaya,1500.0,2.0,100.0,3
8838,TC Palaya,1200.0,2.0,65.0,2
8839,TC Palaya,1200.0,2.0,70.0,2
8840,TC Palaya,900.0,2.0,55.0,2
8843,TC Palaya,4800.0,3.0,302.0,4
8844,TC Palaya,1000.0,2.0,64.0,2
8846,TC Palaya,900.0,2.0,55.0,2
8847,TC Palaya,1200.0,2.0,66.0,2
8850,TC Palaya,900.0,2.0,55.0,2
8852,TC Palaya,900.0,2.0,55.0,2
8855,TC Palaya,1200.0,2.0,65.0,2
8856,TC Palaya,1500.0,2.0,75.0,2
8858,TC Palaya,1000.0,2.0,70.0,2
8859,TC Palaya,1100.0,2.0,65.0,2
8863,TC Palaya,1800.0,2.0,80.0,2
8865,TC Palaya,1200.0,2.0,70.0,2
8866,TC Palaya,1350.0,1.0,55.0,1
8867,TC Palaya,900.0,2.0,55.0,2
8868,TC Palaya,900.0,2.0,55.0,2
8869,TC Palaya,1082.0,2.0,64.0,2
8873,TC Palaya,1152.0,2.0,55.0,2
8877,Talaghattapura,1868.0,3.0,131.0,3
8878,Talaghattapura,2038.5,3.0,120.0,3
8879,Talaghattapura,2106.0,3.0,126.0,3
8880,Talaghattapura,1868.0,3.0,121.0,3
8881,Talaghattapura,2106.0,3.0,126.0,3
8882,Talaghattapura,1868.0,3.0,135.0,3
8883,Talaghattapura,1856.0,3.0,135.0,3
8884,Talaghattapura,1868.0,3.0,120.0,3
8885,Talaghattapura,1804.0,3.0,115.0,3
8886,Talaghattapura,1856.0,3.0,135.0,3
8887,Talaghattapura,2254.0,3.0,153.0,3
8888,Talaghattapura,2106.0,3.0,148.0,3
8889,Talaghattapura,1856.0,3.0,135.0,3
8890,Talaghattapura,2273.0,3.0,159.0,3
8891,Talaghattapura,2099.0,3.0,147.0,3
8892,Talaghattapura,1100.0,2.0,50.0,2
8893,Talaghattapura,1100.0,2.0,49.49,2
8894,Talaghattapura,1575.0,3.0,80.0,3
8895,Talaghattapura,2273.0,3.0,145.0,3
8896,Talaghattapura,1175.0,2.0,62.0,2
8897,Talaghattapura,1804.0,3.0,127.0,3
8898,Talaghattapura,1062.0,2.0,42.48,2
8899,Talaghattapura,2038.5,3.0,122.0,3
8900,Talaghattapura,1800.0,3.0,84.0,3
8901,Talaghattapura,2265.0,3.0,159.0,3
8902,Talaghattapura,2099.0,3.0,134.0,3
8903,Thanisandra,510.0,1.0,25.25,1
8904,Thanisandra,1296.0,2.0,80.0,2
8906,Thanisandra,2144.0,3.0,145.0,3
8908,Thanisandra,445.0,1.0,28.0,1
8909,Thanisandra,1296.0,2.0,83.0,2
8911,Thanisandra,2144.0,3.0,135.0,3
8913,Thanisandra,1093.0,2.0,70.0,2
8914,Thanisandra,1265.0,2.0,79.0,3
8915,Thanisandra,1651.0,3.0,97.38,3
8916,Thanisandra,1265.0,2.0,85.0,2
8917,Thanisandra,510.0,1.0,25.25,1
8918,Thanisandra,776.5,2.0,48.145,1
8919,Thanisandra,1564.0,3.0,101.0,3
8921,Thanisandra,1847.0,3.0,123.0,3
8923,Thanisandra,1697.0,3.0,114.0,3
8925,Thanisandra,3500.0,5.0,160.0,6
8926,Thanisandra,1573.0,3.0,95.0,3
8927,Thanisandra,1917.0,3.0,122.0,3
8928,Thanisandra,693.0,1.0,34.3,1
8929,Thanisandra,1098.0,2.0,68.0,2
8930,Thanisandra,760.0,1.0,50.3,1
8933,Thanisandra,2002.0,3.0,112.0,3
8938,Thanisandra,1697.0,3.0,115.0,3
8939,Thanisandra,1380.0,1.0,62.1,1
8940,Thanisandra,923.0,1.0,60.84,1
8942,Thanisandra,923.0,1.0,45.69,1
8944,Thanisandra,1296.0,2.0,72.0,2
8946,Thanisandra,1698.0,3.0,102.0,3
8947,Thanisandra,1411.0,3.0,93.04,3
8948,Thanisandra,1996.0,3.0,135.0,3
8949,Thanisandra,1801.0,3.0,115.0,3
8950,Thanisandra,1265.0,2.0,82.0,2
8952,Thanisandra,1917.0,4.0,113.0,3
8953,Thanisandra,662.0,1.0,42.0,1
8955,Thanisandra,1948.0,3.0,130.0,3
8957,Thanisandra,1098.0,2.0,74.0,2
8959,Thanisandra,1564.0,3.0,104.0,3
8965,Thanisandra,2127.0,3.0,135.0,3
8967,Thanisandra,1276.0,2.0,75.0,2
8968,Thanisandra,693.0,1.0,34.3,1
8969,Thanisandra,2259.0,5.0,135.0,4
8970,Thanisandra,1265.0,2.0,78.0,2
8972,Thanisandra,934.0,2.0,55.0,2
8973,Thanisandra,1056.0,2.0,68.0,2
8974,Thanisandra,1595.0,3.0,110.0,3
8975,Thanisandra,1411.0,3.0,93.15,3
8976,Thanisandra,1093.0,2.0,68.1,2
8978,Thanisandra,1093.0,2.0,72.0,2
8980,Thanisandra,1698.0,3.0,107.0,3
8981,Thanisandra,1564.0,3.0,105.0,3
8982,Thanisandra,1265.0,2.0,83.0,2
8983,Thanisandra,784.0,1.0,35.285,1
8984,Thanisandra,965.0,2.0,56.0,2
8985,Thanisandra,1546.0,3.0,95.0,3
8986,Thanisandra,777.0,1.0,38.535,1
8987,Thanisandra,1697.0,3.0,110.0,3
8988,Thanisandra,1492.0,3.0,88.0,3
8989,Thanisandra,2072.0,3.0,122.0,3
8990,Thanisandra,1880.0,3.0,120.0,3
8991,Thanisandra,760.0,1.0,50.0,1
8993,Thanisandra,933.0,2.0,58.0,1
8994,Thanisandra,1917.0,3.0,110.0,3
8995,Thanisandra,1996.0,4.0,123.0,3
8996,Thanisandra,1183.0,2.0,77.25,2
8997,Thanisandra,1491.0,3.0,88.0,3
8999,Thanisandra,662.0,1.0,29.0,1
9001,Thanisandra,1564.0,3.0,100.0,3
9002,Thanisandra,662.0,1.0,45.0,1
9003,Thanisandra,1573.0,3.0,98.0,3
9004,Thanisandra,1262.0,2.0,83.0,3
9005,Thanisandra,1056.0,2.0,65.0,2
9007,Thanisandra,1702.0,3.0,115.0,3
9008,Thanisandra,1343.0,2.0,75.0,2
9009,Thanisandra,1935.0,4.0,122.0,3
9010,Thanisandra,933.0,2.0,55.0,2
9011,Thanisandra,1183.0,2.0,77.3,2
9012,Thanisandra,662.0,1.0,38.0,1
9013,Thanisandra,1265.0,2.0,72.0,2
9014,Thanisandra,1595.0,3.0,105.0,3
9016,Thanisandra,580.0,1.0,27.5,1
9017,Thanisandra,2087.0,4.0,139.0,3
9019,Thanisandra,1098.0,2.0,71.0,2
9020,Thanisandra,1411.0,3.0,93.25,3
9023,Thanisandra,1732.0,3.0,112.0,3
9024,Thanisandra,933.0,1.0,61.0,1
9025,Thanisandra,1702.0,3.0,107.0,3
9026,Thanisandra,747.0,1.0,34.355,1
9027,Thanisandra,2030.0,4.0,125.0,3
9029,Thanisandra,1948.0,4.0,129.0,4
9030,Thanisandra,1573.0,3.0,90.0,3
9031,Thanisandra,1056.0,2.0,70.0,2
9032,Thanisandra,1595.0,3.0,96.0,3
9035,Thanisandra,1245.0,2.0,83.05,2
9036,Thanisandra,1261.0,2.0,80.0,3
9037,Thanisandra,1884.0,4.0,117.0,3
9038,Thanisandra,965.0,2.0,54.0,2
9039,Thanisandra,1930.0,4.0,122.0,3
9040,Thanisandra,777.0,1.0,38.46,1
9042,Thanisandra,1930.0,4.0,120.0,3
9043,Thanisandra,760.0,1.0,50.4,1
9044,Thanisandra,663.0,1.0,32.82,1
9045,Thanisandra,1801.0,3.0,115.0,3
9046,Thanisandra,1806.0,6.0,116.0,3
9047,Thanisandra,3671.0,4.0,220.0,4
9049,Thanisandra,1305.0,2.0,90.0,2
9050,Thanisandra,1965.0,4.0,125.0,3
9051,Thanisandra,1573.0,3.0,100.0,3
9054,Thanisandra,1917.0,4.0,130.0,4
9056,Thigalarapalya,3122.0,6.0,230.0,4
9058,Thigalarapalya,1297.0,2.0,103.0,2
9059,Thigalarapalya,1418.0,2.0,95.0,2
9060,Thigalarapalya,3122.0,6.0,235.0,4
9061,Thigalarapalya,3122.0,6.0,245.0,4
9063,Thigalarapalya,1418.0,2.0,103.0,2
9064,Thigalarapalya,1418.0,2.0,101.0,2
9065,Thigalarapalya,1418.0,2.0,104.0,2
9067,Thigalarapalya,3122.0,5.0,225.0,4
9068,Thigalarapalya,2912.0,6.0,210.0,4
9069,Thigalarapalya,1418.0,2.0,103.0,2
9070,Thigalarapalya,2072.0,4.0,159.0,3
9072,Thigalarapalya,1418.0,2.0,106.0,2
9074,Thigalarapalya,1418.0,2.0,104.0,2
9075,Thigalarapalya,3122.0,6.0,237.0,4
9076,Thigalarapalya,1418.0,2.0,105.0,2
9077,Thigalarapalya,1418.0,2.0,104.0,2
9080,Thigalarapalya,1418.0,2.0,106.0,2
9081,Thigalarapalya,2072.0,4.0,155.0,3
9082,Thigalarapalya,1830.0,4.0,135.0,3
9083,Thigalarapalya,1418.0,2.0,105.0,2
9084,Thigalarapalya,2072.0,4.0,160.0,3
